path_0  0 40 521 578 503 92 69 294 136 80 28 237 75 218 349 581 193 33 89 27 278 142 338 250 206 198 476 538 284 101 483 182 266 612
path_1  0 40 521 578 503 92 69 294 136 80 28 237 75 218 349 581 193 33 89 27 278 142 338 250 206 198 476 538 284 101 483 182 266 593 612
path_2  0 40 521 578 503 92 69 294 136 80 28 237 75 218 349 581 193 33 89 27 278 142 338 250 369 11 194 450 113 53 3 612
path_3  0 40 521 578 503 92 69 294 136 80 28 237 75 218 349 581 193 33 89 27 278 142 338 250 369 11 194 450 113 53 3 485 612
path_4  0 40 521 578 503 92 69 294 136 80 28 237 75 218 349 581 193 33 89 27 278 142 338 250 369 11 194 450 113 53 3 485 248 612
path_5  0 40 521 578 503 92 69 294 136 80 28 237 75 218 349 581 193 33 89 27 278 142 338 250 369 11 194 450 113 262 286 67 612
path_6  0 40 521 578 503 92 69 294 136 80 28 237 75 218 349 581 193 33 89 27 278 142 338 250 206 198 476 538 284 101 483 182 266 593 16 319 276 612
path_7  0 40 521 578 503 92 69 294 136 80 28 237 75 218 349 581 193 33 89 27 278 142 338 250 369 11 194 450 113 262 406 341 14 39 261 612
path_8  0 40 521 578 503 92 69 294 136 80 28 237 75 218 349 581 193 33 89 27 278 142 338 250 369 11 194 450 113 262 406 341 83 612
path_9  0 40 521 578 503 92 69 294 136 80 28 237 75 218 349 581 193 33 89 27 278 142 338 250 206 198 476 556 424 520 59 566 612
path_10  0 40 521 578 503 92 69 294 136 80 28 237 75 218 349 581 193 33 89 27 278 142 338 250 206 198 476 538 284 101 483 182 266 593 16 319 304 612
path_11  0 40 521 578 503 92 69 294 136 80 28 237 75 218 349 581 193 33 89 27 278 142 338 250 206 198 476 556 424 520 59 566 141 612
path_12  0 40 521 578 503 92 69 294 136 80 28 237 75 218 349 581 193 33 89 27 278 142 338 250 206 198 476 556 424 520 59 566 141 555 612
path_13  0 40 521 578 503 92 69 294 136 80 28 237 75 218 349 581 193 33 89 27 278 142 338 250 369 11 194 450 113 53 3 485 248 594 612
path_14  0 40 521 578 503 92 69 294 136 80 28 237 75 218 349 581 193 33 89 27 278 142 338 250 369 11 194 450 113 262 406 341 83 230 612
path_15  0 40 521 578 503 92 69 294 136 80 28 237 75 218 349 581 193 33 89 27 278 142 338 250 206 198 476 538 284 101 483 182 266 593 16 319 304 323 612
path_16  0 40 521 578 503 92 69 294 136 80 28 237 75 218 349 581 193 33 89 27 278 142 338 250 369 11 194 450 113 262 406 341 14 39 261 18 612
path_17  0 40 521 578 503 92 69 294 136 80 28 237 75 218 349 581 193 33 89 27 278 142 338 250 206 198 476 556 424 520 59 566 141 388 612
path_18  0 40 521 578 503 92 69 294 136 80 28 237 75 218 349 581 193 33 89 27 278 142 338 250 369 11 194 450 113 53 3 485 248 594 277 612
path_19  0 40 521 578 503 92 69 294 136 80 28 237 75 218 349 581 193 33 89 27 278 142 338 250 369 11 194 450 113 262 406 341 83 195 612
path_20  0 40 521 578 503 92 69 294 136 80 28 237 75 218 349 581 193 33 89 27 278 142 338 250 369 11 194 450 113 262 406 341 83 230 204 612
path_21  0 40 521 578 503 92 69 294 136 80 28 237 75 218 349 581 193 33 89 27 278 142 338 250 206 198 476 556 424 520 59 566 214 12 612
path_22  0 40 521 578 503 92 69 294 136 80 28 237 75 218 349 581 193 33 89 27 278 142 338 250 369 11 194 450 113 262 406 341 14 39 261 18 254 612
