path_0  0 40 279 77 162 344 165 55 571 124 42 496 215 440 244 466 45 2 453 306 461 27 193 581 33 89 11 194 288 99 122 584 113 53 3 612
path_1  0 40 279 77 162 344 165 55 571 124 42 496 215 440 244 466 45 2 453 306 461 27 193 581 33 89 11 194 288 99 122 584 113 53 3 485 612
path_2  0 40 279 77 162 344 165 55 571 124 42 496 215 440 244 466 45 2 453 306 461 27 193 581 33 89 11 194 288 99 122 584 113 53 3 485 248 612
path_3  0 40 279 77 162 344 165 55 571 124 42 496 215 440 244 466 45 2 453 306 461 27 193 581 33 89 11 194 288 99 122 584 113 53 3 485 248 594 612
path_4  0 40 279 77 162 344 165 55 571 124 42 496 215 440 244 466 45 2 453 306 461 27 193 581 33 89 11 194 288 99 122 584 113 53 3 485 248 67 612
path_5  0 40 279 77 162 344 165 55 571 124 42 496 215 440 244 466 45 2 453 306 461 27 193 581 33 89 11 194 288 99 122 584 113 53 3 485 248 67 397 612
path_6  0 40 279 77 162 344 165 55 571 124 42 496 215 440 244 466 45 2 453 306 461 27 193 581 33 89 11 194 288 99 122 584 113 53 3 485 248 67 397 277 612
path_7  0 40 279 77 162 344 165 55 571 124 42 496 215 440 244 466 45 2 453 306 461 27 193 581 33 89 11 194 288 99 122 584 113 53 3 485 248 67 397 277 12 612
path_8  0 40 279 77 162 344 165 55 571 124 42 496 215 440 244 466 45 2 453 306 461 27 193 581 33 89 11 194 288 23 430 251 44 458 601 225 181 405 195 612
path_9  0 40 279 77 162 344 165 55 571 124 42 496 215 440 244 466 45 2 453 306 461 27 193 581 33 89 11 194 288 23 430 251 44 458 601 225 181 405 195 14 612
path_10  0 40 279 77 162 344 165 55 571 124 42 496 192 70 507 588 595 24 191 322 30 150 353 317 585 149 307 16 266 612
path_11  0 40 279 77 162 344 165 55 571 124 42 496 215 440 244 466 45 2 453 306 461 27 193 581 33 89 11 194 288 99 122 584 113 53 3 485 248 67 397 277 12 436 612
path_12  0 40 279 77 162 344 165 55 571 124 42 496 192 70 507 588 595 24 191 322 30 150 353 317 585 149 307 16 319 304 612
path_13  0 40 279 77 162 344 165 55 571 124 42 496 192 70 507 588 595 24 191 322 30 150 353 317 585 149 307 16 319 276 612
path_14  0 40 279 77 162 344 165 55 571 124 42 496 215 440 244 466 45 2 453 306 461 27 193 581 33 89 11 194 288 23 430 251 44 458 601 225 181 405 195 14 39 261 612
path_15  0 40 279 77 162 344 165 55 571 124 42 496 215 440 244 466 45 2 453 306 461 27 193 581 33 89 11 194 288 23 430 251 44 458 601 225 181 405 195 14 39 83 612
path_16  0 40 279 77 162 344 165 55 571 124 42 496 215 440 244 466 45 2 453 306 461 27 193 581 33 89 11 194 288 23 430 251 44 458 601 225 181 405 195 14 39 83 156 612
path_17  0 40 279 77 162 344 165 55 571 124 42 496 215 440 244 466 45 2 453 306 461 27 193 581 33 89 11 194 288 23 430 251 44 458 601 225 181 405 195 14 39 83 156 528 612
path_18  0 40 279 77 162 344 165 55 571 124 42 496 192 70 507 588 595 24 191 322 30 150 353 317 585 149 307 16 319 276 323 612
path_19  0 40 279 77 162 344 165 55 571 124 42 496 215 440 244 466 45 2 453 306 461 27 193 581 33 89 11 194 288 99 122 584 113 53 3 485 248 67 397 425 612
path_20  0 40 279 77 162 344 165 55 571 124 42 496 215 440 244 466 45 2 453 306 461 27 193 581 33 89 11 194 288 99 122 584 113 53 3 485 248 67 397 425 583 612
path_21  0 40 279 77 162 344 165 55 571 124 42 496 215 440 244 466 45 2 453 306 461 27 193 581 33 89 11 194 288 23 430 251 44 458 601 225 181 405 195 14 39 83 230 612
path_22  0 40 279 77 162 344 165 55 571 124 42 496 215 440 244 466 45 2 453 306 461 27 193 581 33 89 11 194 288 99 122 584 113 53 3 286 406 341 373 612
path_23  0 40 279 77 162 344 165 55 571 124 42 496 192 70 507 588 595 24 191 322 30 150 353 317 585 149 307 16 266 593 612
path_24  0 40 279 77 162 344 165 55 571 124 42 496 215 440 244 466 45 2 453 306 461 27 193 581 33 89 11 194 288 99 122 584 113 53 3 485 248 67 397 425 583 555 612
path_25  0 40 279 77 162 344 165 55 571 124 42 496 215 440 244 466 45 2 453 306 461 27 193 581 33 89 11 194 288 23 430 251 44 458 601 225 181 405 195 14 39 83 156 494 612
